City,State,Year,Filename,Training Accuracy,Training Confusion Matrix,Validation Accuracy,Validation Confusion Matrix
Visakhapatnam,AndhraPradesh,2024,AndhraPradesh_Visakhapatnam_NW,0.998129934,"[[833, 0, 0], [0, 12074, 69], [0, 35, 42602]]",0.998128958,"[[209, 0, 0], [0, 3001, 20], [0, 6, 10660]]"
Guwahati,Assam,2019,Assam_Guwahati_C,0.983002235,"[[2945, 332, 0], [572, 22680, 14], [0, 48, 30240]]",0.981896309,"[[728, 79, 0], [165, 5708, 4], [0, 9, 7503]]"
Guwahati,Assam,2024,Assam_Guwahati_C,0.995124121,"[[100, 136, 0], [50, 29026, 77], [0, 11, 26795]]",0.995237757,"[[29, 34, 0], [9, 7210, 21], [0, 3, 6763]]"
Guwahati,Assam,2019,Assam_Guwahati_N,0.996976609,"[[11080, 0, 0], [5, 23478, 92], [0, 70, 20511]]",0.996259262,"[[2790, 0, 0], [0, 5885, 26], [0, 26, 5174]]"
Guwahati,Assam,2024,Assam_Guwahati_N,0.996911842,"[[10163, 0, 0], [23, 28717, 71], [0, 76, 15999]]",0.997909759,"[[2599, 0, 0], [5, 7215, 9], [0, 15, 4031]]"
Guwahati,Assam,2019,Assam_Guwahati_NE,0.997620035,"[[8586, 0, 0], [17, 29341, 81], [0, 34, 17404]]",0.997639654,"[[2228, 0, 0], [3, 7398, 16], [0, 14, 4322]]"
Guwahati,Assam,2024,Assam_Guwahati_NE,0.99781043,"[[7528, 0, 0], [2, 38436, 32], [0, 87, 9177]]",0.998067979,"[[1934, 0, 0], [0, 9708, 5], [0, 22, 2306]]"
Guwahati,Assam,2019,Assam_Guwahati_E,0.998939688,"[[0, 1, 0], [0, 35092, 9], [0, 49, 20493]]",0.998635841,"[[0, 0, 0], [0, 8721, 2], [0, 17, 5188]]"
Guwahati,Assam,2024,Assam_Guwahati_E,0.997587585,"[[0, 0, 0], [0, 41658, 47], [0, 87, 13754]]",0.998364619,"[[0, 0, 0], [0, 10573, 7], [0, 16, 3468]]"
Guwahati,Assam,2019,Assam_Guwahati_SE,0.999199003,"[[0, 0, 0], [0, 508, 45], [0, 0, 55627]]",0.999218417,"[[0, 0, 0], [0, 119, 11], [0, 0, 13944]]"
Guwahati,Assam,2024,Assam_Guwahati_SE,0.995525648,"[[0, 0, 0], [0, 947, 252], [0, 0, 55122]]",0.99540527,"[[0, 0, 0], [0, 227, 64], [0, 0, 13638]]"
Guwahati,Assam,2019,Assam_Guwahati_S,0.998841706,"[[0, 0, 0], [0, 142, 65], [0, 0, 55910]]",0.999225188,"[[0, 0, 0], [0, 46, 11], [0, 0, 14140]]"
Guwahati,Assam,2024,Assam_Guwahati_S,0.997725577,"[[0, 0, 0], [0, 501, 128], [0, 0, 55649]]",0.996865204,"[[0, 0, 0], [0, 128, 44], [0, 0, 13864]]"
Guwahati,Assam,2019,Assam_Guwahati_SW,0.999607927,"[[10, 0, 0], [0, 6571, 9], [0, 13, 49509]]",0.999857631,"[[1, 0, 0], [0, 1617, 1], [0, 1, 12428]]"
Guwahati,Assam,2024,Assam_Guwahati_SW,0.998309879,"[[7, 0, 0], [0, 9001, 95], [0, 0, 47106]]",0.998709955,"[[3, 0, 0], [0, 2207, 18], [0, 0, 11725]]"
Guwahati,Assam,2019,Assam_Guwahati_W,0.959814529,"[[2743, 986, 0], [1276, 23253, 0], [0, 104, 30515]]",0.958153461,"[[658, 242, 0], [334, 5641, 0], [0, 25, 7462]]"
Guwahati,Assam,2024,Assam_Guwahati_W,0.975507372,"[[653, 733, 0], [583, 27415, 96], [0, 0, 28170]]",0.975086505,"[[143, 184, 0], [153, 6909, 23], [0, 0, 7038]]"
Guwahati,Assam,2019,Assam_Guwahati_NW,0.997904557,"[[17156, 0, 0], [2, 25738, 59], [0, 54, 11872]]",0.996484289,"[[4276, 0, 0], [0, 6505, 30], [0, 18, 2824]]"
Guwahati,Assam,2024,Assam_Guwahati_NW,0.997218461,"[[13612, 0, 0], [55, 31428, 40], [0, 57, 9454]]",0.997598952,"[[3541, 0, 0], [11, 7786, 7], [0, 15, 2384]]"
Patna,Bihar,2019,Bihar_Patna_C,0.99657577,"[[0, 0, 0], [0, 47289, 78], [0, 114, 8590]]",0.995540531,"[[0, 0, 0], [0, 11744, 28], [0, 34, 2097]]"
Patna,Bihar,2024,Bihar_Patna_C,0.995955692,"[[6, 0, 0], [0, 44910, 95], [0, 131, 10739]]",0.996665248,"[[0, 0, 0], [0, 11444, 21], [0, 26, 2603]]"
Patna,Bihar,2019,Bihar_Patna_N,0.997660416,"[[7321, 7, 0], [15, 38971, 22], [0, 85, 8717]]",0.997179024,"[[1830, 2, 0], [5, 9685, 7], [0, 25, 2271]]"
Patna,Bihar,2024,Bihar_Patna_N,0.998322874,"[[7306, 0, 0], [17, 36095, 24], [0, 52, 11958]]",0.99848463,"[[1776, 0, 0], [6, 9148, 5], [0, 10, 2913]]"
Patna,Bihar,2019,Bihar_Patna_NE,0.997521981,"[[12037, 0, 0], [5, 29915, 75], [0, 55, 12392]]",0.997005113,"[[3056, 0, 0], [3, 7518, 24], [0, 14, 3075]]"
Patna,Bihar,2024,Bihar_Patna_NE,0.997934149,"[[9984, 0, 0], [3, 29253, 33], [0, 77, 15349]]",0.997878877,"[[2559, 0, 0], [1, 7223, 7], [0, 21, 3861]]"
Patna,Bihar,2019,Bihar_Patna_E,0.997309001,"[[1607, 0, 0], [0, 46255, 46], [0, 105, 8100]]",0.997580243,"[[418, 0, 0], [0, 11598, 5], [0, 29, 2001]]"
Patna,Bihar,2024,Bihar_Patna_E,0.997248083,"[[1231, 0, 0], [7, 45028, 58], [0, 89, 9548]]",0.996960271,"[[326, 0, 0], [1, 11342, 15], [0, 27, 2435]]"
Patna,Bihar,2019,Bihar_Patna_SE,0.994484999,"[[0, 1, 0], [0, 24743, 152], [0, 156, 30977]]",0.994911311,"[[0, 1, 0], [0, 6001, 36], [0, 33, 7685]]"
Patna,Bihar,2024,Bihar_Patna_SE,0.996011068,"[[8, 0, 0], [0, 11999, 146], [0, 76, 43425]]",0.995893805,"[[0, 0, 0], [0, 3132, 38], [0, 20, 10935]]"
Patna,Bihar,2019,Bihar_Patna_S,0.996451359,"[[0, 1, 0], [0, 23608, 111], [0, 86, 31990]]",0.996520731,"[[0, 0, 0], [0, 5854, 30], [0, 18, 7894]]"
Patna,Bihar,2024,Bihar_Patna_S,0.995754708,"[[0, 0, 0], [0, 16131, 142], [0, 94, 39224]]",0.995786617,"[[0, 0, 0], [0, 4040, 36], [0, 23, 9904]]"
Patna,Bihar,2019,Bihar_Patna_SW,0.996497971,"[[0, 0, 0], [0, 19620, 100], [0, 95, 35867]]",0.996987304,"[[0, 0, 0], [0, 4933, 17], [0, 25, 8966]]"
Patna,Bihar,2024,Bihar_Patna_SW,0.996301975,"[[7, 0, 0], [0, 11178, 163], [0, 42, 44045]]",0.995201468,"[[0, 0, 0], [0, 2956, 55], [0, 13, 11147]]"
Patna,Bihar,2019,Bihar_Patna_W,0.996716605,"[[0, 1, 0], [0, 45311, 48], [0, 134, 10241]]",0.996119853,"[[0, 0, 0], [0, 11329, 8], [0, 46, 2534]]"
Patna,Bihar,2024,Bihar_Patna_W,0.996505126,"[[0, 0, 0], [0, 40193, 53], [0, 142, 15408]]",0.995457823,"[[0, 0, 0], [0, 9978, 9], [0, 54, 3829]]"
Patna,Bihar,2019,Bihar_Patna_NW,0.996306457,"[[7041, 0, 0], [7, 32070, 36], [0, 163, 16456]]",0.996041742,"[[1744, 0, 0], [1, 8044, 8], [0, 46, 4052]]"
Patna,Bihar,2024,Bihar_Patna_NW,0.997530201,"[[6696, 0, 0], [17, 27467, 26], [0, 95, 21574]]",0.996975589,"[[1631, 0, 0], [5, 6976, 13], [0, 24, 5238]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_C,0.994895218,"[[0, 0, 0], [0, 31469, 125], [0, 160, 24076]]",0.994585738,"[[0, 0, 0], [0, 7919, 28], [0, 48, 6042]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_C,0.995506183,"[[0, 0, 0], [0, 31379, 136], [0, 114, 24003]]",0.995784148,"[[0, 0, 0], [0, 8014, 36], [0, 24, 6158]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_N,0.996031675,"[[63, 4, 0], [0, 23048, 146], [0, 73, 32861]]",0.996350626,"[[13, 4, 0], [0, 5674, 36], [0, 11, 8237]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_N,0.996650334,"[[124, 0, 0], [0, 23472, 126], [0, 62, 32341]]",0.996,"[[30, 0, 0], [1, 5905, 47], [0, 8, 8009]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_NE,0.993673389,"[[67, 0, 0], [0, 14846, 305], [0, 47, 40373]]",0.992893547,"[[18, 0, 0], [0, 3847, 87], [0, 12, 9967]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_NE,0.994797667,"[[139, 0, 0], [0, 18637, 221], [0, 68, 36487]]",0.994578399,"[[35, 0, 0], [0, 4693, 58], [0, 18, 9214]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_E,0.99510779,"[[2852, 0, 0], [0, 21230, 180], [0, 93, 31448]]",0.995492595,"[[753, 0, 0], [0, 5206, 34], [0, 29, 7955]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_E,0.994718818,"[[2863, 0, 0], [0, 20800, 204], [0, 89, 31524]]",0.993103448,"[[770, 0, 0], [0, 5359, 79], [0, 19, 7983]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_SE,0.997031733,"[[0, 0, 0], [0, 35455, 73], [0, 92, 19968]]",0.996783647,"[[0, 0, 0], [0, 8918, 21], [0, 24, 5028]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_SE,0.996564316,"[[0, 2, 0], [0, 36333, 81], [0, 108, 19069]]",0.996370623,"[[0, 0, 0], [0, 9174, 21], [0, 30, 4827]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_S,0.996474503,"[[0, 1, 0], [0, 28136, 92], [0, 103, 27263]]",0.996213474,"[[0, 1, 0], [0, 7096, 23], [0, 29, 6848]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_S,0.996895914,"[[11, 0, 0], [0, 28011, 80], [0, 93, 27538]]",0.997193235,"[[1, 0, 0], [0, 6951, 22], [0, 17, 6904]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_SW,0.99573633,"[[0, 0, 0], [0, 34497, 124], [0, 115, 21319]]",0.995445164,"[[0, 0, 0], [0, 8619, 34], [0, 30, 5368]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_SW,0.996419665,"[[0, 0, 0], [0, 38336, 105], [0, 96, 17603]]",0.995283356,"[[0, 0, 0], [0, 9593, 31], [0, 35, 4334]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_W,0.995879687,"[[106, 0, 0], [0, 33554, 107], [0, 123, 21931]]",0.996569223,"[[28, 0, 0], [1, 8488, 21], [0, 26, 5427]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_W,0.996014868,"[[151, 0, 0], [5, 34319, 113], [0, 105, 21265]]",0.996316094,"[[39, 0, 0], [0, 8437, 32], [0, 19, 5317]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_NW,0.997319131,"[[6, 0, 0], [0, 19687, 85], [0, 65, 36109]]",0.998064377,"[[2, 0, 0], [0, 4952, 13], [0, 14, 8968]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_NW,0.996858153,"[[10, 0, 0], [0, 22924, 83], [0, 93, 32908]]",0.996395877,"[[8, 0, 0], [0, 5648, 28], [0, 22, 8167]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_C,0.990933495,"[[322, 73, 0], [219, 47978, 0], [0, 218, 7441]]",0.991333996,"[[88, 14, 0], [51, 12083, 0], [0, 57, 1785]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_C,0.997828545,"[[118, 4, 0], [0, 47761, 32], [0, 85, 7723]]",0.996862969,"[[31, 2, 0], [2, 11964, 12], [0, 28, 1987]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_N,0.995901714,"[[156, 0, 0], [12, 52183, 0], [0, 213, 2337]]",0.995381729,"[[42, 0, 0], [6, 13131, 0], [0, 58, 621]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_N,0.997220658,"[[121, 0, 0], [1, 52159, 5], [0, 147, 2616]]",0.997254534,"[[26, 0, 0], [1, 13109, 0], [0, 37, 668]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_NE,0.994174827,"[[142, 0, 0], [1, 44702, 0], [0, 325, 10794]]",0.994550409,"[[29, 0, 0], [0, 11047, 0], [0, 76, 2794]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_NE,0.996444157,"[[61, 0, 0], [0, 42059, 0], [0, 198, 13365]]",0.997011102,"[[25, 0, 0], [0, 10596, 0], [0, 42, 3389]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_E,0.99428163,"[[193, 0, 0], [0, 44593, 1], [0, 319, 10854]]",0.994008559,"[[62, 0, 0], [0, 11150, 0], [0, 84, 2724]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_E,0.997155177,"[[190, 0, 0], [0, 45534, 11], [0, 148, 10008]]",0.997287071,"[[43, 0, 0], [0, 11443, 5], [0, 33, 2483]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_SE,0.991519207,"[[131, 0, 0], [0, 47986, 0], [0, 474, 7300]]",0.992115261,"[[43, 0, 0], [0, 11973, 0], [0, 110, 1825]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_SE,0.997777658,"[[155, 0, 0], [0, 47816, 5], [0, 119, 7702]]",0.997699331,"[[55, 0, 0], [0, 11874, 1], [0, 31, 1948]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_S,0.995107352,"[[680, 8, 0], [39, 43471, 0], [0, 226, 11374]]",0.995230638,"[[160, 3, 0], [8, 10960, 0], [0, 56, 2861]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_S,0.997729484,"[[611, 0, 0], [3, 42008, 0], [0, 123, 12749]]",0.997706915,"[[160, 0, 0], [0, 10492, 0], [0, 32, 3271]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_SW,0.992345377,"[[153, 0, 0], [11, 46650, 0], [0, 414, 8294]]",0.992044376,"[[43, 0, 0], [6, 11438, 0], [0, 103, 2111]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_SW,0.999582978,"[[82, 0, 0], [0, 41062, 7], [0, 16, 13986]]",0.999282485,"[[22, 0, 0], [0, 10350, 3], [0, 7, 3555]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_W,0.994860683,"[[178, 4, 0], [8, 45146, 0], [0, 275, 10233]]",0.995107562,"[[42, 2, 0], [5, 11138, 0], [0, 61, 2651]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_W,0.997139413,"[[96, 2, 0], [0, 45987, 17], [0, 140, 9341]]",0.997312778,"[[31, 1, 0], [0, 11688, 4], [0, 33, 2384]]"
Raipur,Chhattisgarh,2019,Chhattisgarh_Raipur_NW,0.996267026,"[[109, 0, 0], [0, 52071, 0], [0, 205, 2531]]",0.995821727,"[[31, 0, 0], [0, 12877, 0], [0, 57, 677]]"
Raipur,Chhattisgarh,2024,Chhattisgarh_Raipur_NW,0.996863317,"[[107, 0, 0], [0, 50874, 6], [0, 166, 3682]]",0.997781065,"[[18, 0, 0], [0, 12587, 1], [0, 29, 885]]"
Delhi,Delhi,2019,Delhi_Delhi_C,0.996474462,"[[100, 0, 0], [0, 41266, 125], [0, 72, 14315]]",0.996046294,"[[17, 0, 0], [0, 10314, 37], [0, 18, 3525]]"
Delhi,Delhi,2024,Delhi_Delhi_C,0.997086855,"[[106, 0, 0], [0, 39451, 97], [0, 65, 15891]]",0.997379975,"[[28, 0, 0], [1, 10034, 24], [0, 12, 4023]]"
Delhi,Delhi,2019,Delhi_Delhi_N,0.997597847,"[[1034, 0, 0], [15, 34126, 43], [0, 75, 20074]]",0.997791079,"[[304, 0, 0], [4, 8566, 7], [0, 20, 5133]]"
Delhi,Delhi,2024,Delhi_Delhi_N,0.996845994,"[[1370, 0, 0], [18, 30924, 96], [0, 61, 23016]]",0.996214826,"[[342, 0, 0], [6, 7711, 27], [0, 20, 5896]]"
Delhi,Delhi,2019,Delhi_Delhi_NE,0.998906732,"[[607, 0, 0], [3, 40382, 26], [0, 32, 14746]]",0.998299199,"[[185, 0, 0], [0, 10261, 16], [0, 8, 3641]]"
Delhi,Delhi,2024,Delhi_Delhi_NE,0.996848589,"[[470, 0, 0], [21, 39528, 108], [0, 47, 15674]]",0.996809745,"[[112, 0, 0], [5, 9785, 25], [0, 14, 3851]]"
Delhi,Delhi,2019,Delhi_Delhi_E,0.997096064,"[[1932, 0, 0], [6, 36947, 66], [0, 89, 16402]]",0.997197068,"[[480, 0, 0], [0, 9298, 16], [0, 23, 4097]]"
Delhi,Delhi,2024,Delhi_Delhi_E,0.997379739,"[[1527, 0, 0], [17, 34601, 95], [0, 33, 19065]]",0.997831743,"[[346, 0, 0], [2, 8789, 20], [0, 8, 4671]]"
Delhi,Delhi,2019,Delhi_Delhi_SE,0.996620578,"[[1717, 0, 0], [1, 28351, 80], [0, 105, 24785]]",0.996885187,"[[401, 0, 0], [0, 7184, 16], [0, 27, 6177]]"
Delhi,Delhi,2024,Delhi_Delhi_SE,0.996099957,"[[2424, 0, 0], [7, 26004, 128], [0, 81, 26740]]",0.996768033,"[[620, 0, 0], [0, 6363, 26], [0, 18, 6587]]"
Delhi,Delhi,2019,Delhi_Delhi_S,0.996328616,"[[4, 2, 0], [0, 24328, 98], [0, 107, 31843]]",0.996556671,"[[1, 0, 0], [0, 6082, 18], [0, 30, 7809]]"
Delhi,Delhi,2024,Delhi_Delhi_S,0.996756297,"[[0, 0, 0], [0, 23854, 97], [0, 86, 32380]]",0.996396137,"[[0, 0, 0], [0, 5921, 29], [0, 21, 7903]]"
Delhi,Delhi,2019,Delhi_Delhi_SW,0.99508335,"[[0, 0, 0], [0, 22685, 189], [0, 85, 32770]]",0.994573367,"[[0, 0, 0], [0, 5690, 52], [0, 24, 8239]]"
Delhi,Delhi,2024,Delhi_Delhi_SW,0.997202396,"[[0, 1, 0], [0, 22373, 83], [0, 72, 33233]]",0.997074563,"[[0, 0, 0], [0, 5620, 25], [0, 16, 8354]]"
Delhi,Delhi,2019,Delhi_Delhi_W,0.996321154,"[[0, 0, 0], [0, 40409, 119], [0, 86, 15110]]",0.996372688,"[[0, 0, 0], [0, 10284, 26], [0, 25, 3725]]"
Delhi,Delhi,2024,Delhi_Delhi_W,0.996821202,"[[0, 0, 0], [0, 38040, 106], [0, 72, 17778]]",0.996522747,"[[0, 0, 0], [0, 9381, 34], [0, 14, 4375]]"
Delhi,Delhi,2019,Delhi_Delhi_NW,0.996721253,"[[0, 0, 0], [0, 41791, 94], [0, 89, 13840]]",0.996926596,"[[0, 0, 0], [0, 10508, 25], [0, 18, 3440]]"
